"cluster","P20HC","ExtremeHC","NP20HC","weights"
2615,0.0909090909090909,0,0.272727272727273,4.016936
2616,0,0,0,2.921408
2617,0,0,0,4.016936
2618,0,0,0.588235294117647,5.071389
2619,0,0,0,4.176438
2620,0,0,0,3.281487
2621,0,0,0,4.773072
2622,0,0,0,3.579804
2623,0,0,0,2.386536
2624,0,0,0,3.579804
2625,0,0,0,4.474755
2626,0,0,0,3.281487
2627,0,0,0,3.579804
2628,0,0,0,3.878121
2629,0,0,0,2.684853
2630,0,0,0,2.98317
2631,0,0,0,2.684853
2632,0,0,0,3.281487
2633,0,0,0,1.789902
2634,0,0,0,2.98317
2635,0,0,0,2.98317
2636,0,0,0,3.579804
2637,0,0,0,2.98317
2638,0,0,0,4.176438
2639,0,0,0,2.684853
2640,0,0,0,2.684853
2641,0,0,0,3.281487
2642,0,0,0,2.98317
2643,0,0,0,2.684853
2644,0,0,0,3.281487
2645,0,0,0,2.386536
2646,0,0,0,3.281487
2647,0,0,0,2.684853
2648,0,0,0,2.088219
2649,0,0,0,2.98317
2650,0,0,0,3.579804
2651,0,0,0,3.277881
2652,0,0,0.1,3.64209
2653,0,0,0.0833333333333333,4.370508
2654,0,0,0,3.64209
2655,0,0,0,4.006299
2656,0,0,0,4.006299
2657,0,0,0,2.913672
2658,0.0909090909090909,0,0.545454545454545,4.006299
2659,0,0,0.1,3.3042
2660,0,0,0,3.96504
2661,0,0,0,2.97378
2662,0,0,0,2.64336
2663,0,0,0,3.3042
2664,0,0,0,3.63462
2665,0,0,0,2.97378
2666,0,0,0,4.01961
2667,0,0,0,1.435575
2668,0,0,0.666666666666667,3.44538
2669,0,0,0.0769230769230769,4.101656
2670,0,0,0,2.524096
2671,0,0,0,5.048192
2672,0,0,0.666666666666667,3.786144
2673,0,0,0.444444444444444,2.839608
2674,0,0,0.444444444444444,2.839608
2675,0,0,0,4.028739
2676,0,0,0.25,2.929992
2677,0,0,0.166666666666667,2.197494
2678,0,0,0,3.66249
2679,0,0,0.0909090909090909,4.028739
2680,0.1,0,0.7,3.66249
2681,0.583333333333333,0,1,4.698732
2682,0.3,0,1,3.91561
2683,0.181818181818182,0,0.909090909090909,4.307171
2684,0.7,0,1,3.91561
2685,0.2,0,1,3.91561
2686,0.75,0,1,3.132488
2687,0,0,0.0909090909090909,5.759039
2688,0,0,0,5.759039
2689,0.1,0,0.5,5.23549
2690,0.0833333333333333,0,0.75,6.282588
2691,0,0,0,8.638032
2692,0,0,0,8.638032
2693,0,0,0,15.116556
2694,0,0,0,11.877294
2695,0,0,0,10.79754
2696,0,0,0,12.957048
2697,0,0,0,12.957048
2698,0,0,0.0714285714285714,15.116556
2699,0,0,0,10.79754
2700,0,0,0,15.116556
2701,0,0,0,14.036802
2702,0,0,0,10.79754
2703,0,0,0,11.877294
2704,0,0,0,15.116556
2705,0,0,0,11.877294
2706,0,0,0,8.638032
2707,0,0,0,12.957048
2708,0,0,0,9.717786
2709,0,0,0,14.036802
2710,0,0,0.636363636363636,11.877294
2711,0,0,0,9.717786
2712,0,0,0,6.478524
2713,0,0,0,10.79754
2714,0,0,0,15.116556
2715,0,0,0,8.638032
2716,0,0,0,14.036802
2717,0,0,0,9.717786
2718,0,0,0,12.957048
2719,0,0,0,7.558278
2720,0,0,0,14.036802
2721,0,0,0,12.957048
2722,0,0,0,10.79754
2723,0,0,0,10.79754
2724,0,0,0,11.877294
2725,0,0,0,12.957048
2726,0,0,0,11.877294
2727,0,0,0,14.036802
2728,0,0,0,17.276064
2729,0,0,0,12.957048
2730,0,0,0,9.717786
2731,0,0,0,15.116556
2732,0.0666666666666667,0,0.666666666666667,16.19631
2733,0,0,0,10.79754
2734,0,0,0,8.638032
2735,0,0,0,8.638032
2736,0,0,0,11.877294
2737,0,0,0,11.877294
2738,0,0,0,10.79754
2739,0,0,0,10.79754
2740,0,0,0,10.79754
2741,0,0,0,14.036802
2742,0,0,0,8.638032
2743,0,0,0,6.478524
2744,0,0,0,3.942672
2745,0,0,0,10.842348
2746,0,0,0,10.842348
2747,0,0,0,13.799352
2748,0,0,0,9.85668
2749,0,0,0,10.842348
2750,0.0909090909090909,0,0.272727272727273,18.114976
2751,0.2,0,0.333333333333333,24.70224
2752,0,0,0,13.174528
2753,0,0,0.1,16.46816
2754,0,0,0.0833333333333333,9.472128
2755,0,0,0,7.104096
2756,0.3,0,0.4,7.89344
2757,0,0,0,10.551555
2758,0,0,0,15.07365
2759,0,0,0,22.610475
2760,0,0,0,15.07365
2761,0,0,0,6.146464
2762,0,0,0,8.451388
2763,0,0,0,8.451388
2764,0,0,0,6.914772
2765,0,0,0,5.378156
2766,0,0,0,7.68308
2767,0,0,0,9.219696
2768,0,0,0.3,7.68308
2769,0,0,0.444444444444444,5.654178
2770,0,0,0,7.538904
2771,0,0,0.142857142857143,4.397694
2772,0,0,0.0909090909090909,6.910662
2773,0,0,0.0666666666666667,30.346575
2774,0,0,0,20.23105
2775,0,0,0,12.13863
2776,0,0,0.0909090909090909,22.254155
2777,0,0,0.0769230769230769,26.300365
2778,0,0,0,10.54824
2779,0,0,0,11.603064
2780,0,0,0,8.438592
2781,0,0,0,9.493416
2782,0,0,0,8.323072
2783,0,0,0,10.117341
2784,0,0,0,8.560827
2785,0,0,0,6.226056
2786,0,0,0,9.339084
2787,0.25,0,0.5,6.226056
2788,0,0,0,9.339084
2789,0,0,0,8.560827
2790,0,0,0.25,14.304624
2791,0.1,0,0.2,11.92052
2792,0.285714285714286,0,0.571428571428572,16.688728
2793,0,0,0,8.742472
2794,0.0714285714285714,0,0.642857142857143,15.299326
2795,0,0,0.4,4.35012
2796,0.571428571428571,0,1,6.090168
2797,0.75,0,1,3.480096
2798,0.444444444444444,0,1,7.830216
2799,0.9,0,1,8.70024
2800,1,0,1,7.830216
2801,0.8,0,1,8.70024
2802,0.714285714285714,0,1,6.090168
2803,0.285714285714286,0,0.714285714285714,6.247731
2804,0,0,0.1,8.92533
2805,0.333333333333333,0,0.888888888888889,8.032797
2806,0.5,0,1,10.710396
2807,0.8,0,1,8.92533
2808,0.875,0,1,7.140264
2809,0.375,0,1,7.140264
2810,1,0,1,5.355198
2811,0.285714285714286,0,0.857142857142857,11.73592
2812,0.153846153846154,0,0.615384615384615,10.89764
2813,0.333333333333333,0,0.916666666666667,10.05936
2814,0,0,0.75,6.70624
2815,0.125,0,0.875,6.70624
2816,0.111111111111111,0,0.777777777777778,7.54452
2817,0,0,0.357142857142857,24.760834
2818,0.181818181818182,0,0.909090909090909,19.454941
2819,0.2,0,0.6,17.68631
2820,0.5,0,1,14.149048
2821,0,0,0.272727272727273,13.268519
2822,0,0,0,9.649832
2823,0,0,0.625,9.649832
2824,0.888888888888889,0,1,10.856061
2825,0.285714285714286,0,0.857142857142857,8.443603
2826,0.5,0,0.8,12.06229
2827,0,0,0,4.458624
2828,0.307692307692308,0,0.846153846153846,7.245264
2829,0,0,0.5,2.229312
2830,0,0,0.636363636363636,6.130608
2831,0,0,0.333333333333333,3.343968
2832,0.363636363636364,0,1,6.130608
2833,0,0,0.555555555555556,9.699993
2834,0,0,0.25,8.622216
2835,0,0,0.333333333333333,13.305984
2836,0.222222222222222,0,0.888888888888889,9.979488
2837,0.7,0,1,11.08832
2838,0.9,0,1,21.18447
2839,0.4,0,0.9,21.18447
2840,0.363636363636364,0,1,23.302917
2841,0,0,0,11.13849
2842,0,0,0,10.1259
2843,0,0,0,9.11331
2844,0,0,0,10.1259
2845,0,0,0,10.1259
2846,0,0,0,8.10072
2847,0,0,0,10.1259
2848,0,0,0,10.1259
2849,0,0,0,9.11331
2850,0,0,0,10.1259
2851,0,0,0,13.16367
2852,0,0,0,10.1259
2853,0,0,0,13.16367
2854,0,0,0,9.11331
2855,0,0,0,11.13849
2856,0,0,0,4.05036
2857,0,0,0,8.10072
2858,0,0,0,9.11331
2859,0,0,0,10.1259
2860,0,0,0,11.13849
2861,0,0,0,9.11331
2862,0,0,0,9.11331
2863,0,0,0,9.11331
2864,0,0,0,12.15108
2865,0,0,0,11.13849
2866,0,0,0,9.11331
2867,0,0,0,10.1259
2868,0,0,0,9.11331
2869,0,0,0,11.13849
2870,0,0,0,9.11331
2871,0,0,0,8.10072
2872,0,0,0,10.1259
2873,0,0,0,11.13849
2874,0,0,0,10.1259
2875,0.1,0,1,10.1259
2876,0,0,0,8.45269
2877,0,0,0.2,8.45269
2878,0,0,0,12.679035
2879,0,0,0,9.297959
2880,0,0,0,6.762152
2881,0,0,0,7.607421
2882,0,0,0,7.607421
2883,0,0,0,5.916883
2884,0,0,0,9.315144
2885,0,0,0,8.538882
2886,0,0,0,5.433834
2887,0,0,0,7.76262
2888,0,0,0,8.538882
2889,0,0,0,9.066079
2890,0,0,0,11.538646
2891,0,0,0,6.735672
2892,0,0,0,9.729304
2893,0,0,0,9.729304
2894,0,0,0,8.11261
2895,0,0,0,4.867566
2896,0,0,0.2,8.11261
2897,0,0,0,6.490088
2898,0,0,0,8.11261
2899,0,0,0,8.11261
2900,0,0,0,8.11261
2901,0,0,0.1,8.11261
2902,0,0,0,8.923871
2903,0,0,0,8.6461
2904,0.111111111111111,0,0.222222222222222,7.78149
2905,0,0,0,6.05227
2906,0,0,0,8.6461
2907,0,0,0,7.78149
2908,0,0,0,5.511268
2909,0,0,0,7.085916
2910,0,0,0,8.660564
2911,0,0,0.454545454545455,8.660564
2912,0,0,0,7.085916
2913,0,0,0,7.87324
2914,0,0,0.5,7.63968
2915,0,0,0.181818181818182,14.00608
2916,0,0,0.181818181818182,9.77911
2917,0.545454545454546,0,0.727272727272727,9.77911
2918,0.181818181818182,0,0.818181818181818,9.77911
2919,0.333333333333333,0,1,8.00109
2920,0.25,0,0.875,7.11208
2921,0,0,0.285714285714286,14.125622
2922,0.625,0,0.875,8.071784
2923,0.166666666666667,0,1,6.053838
2924,0.375,0,0.875,8.071784
2925,0,0,0.0833333333333333,9.983268
2926,0.333333333333333,0,1,7.487451
2927,0,0,0.888888888888889,7.487451
2928,0.416666666666667,0,0.833333333333333,9.983268
2929,0.818181818181818,0,1,9.151329
2930,0.3,0,0.9,8.31939
2931,0.384615384615385,0,0.923076923076923,10.815207
2932,0,0,0.888888888888889,7.487451
2933,0.9,0,1,8.31939
2934,0.307692307692308,0,1,12.858742
2935,0.777777777777778,0,1,8.902206
2936,0.875,0,1,7.913072
2937,0.555555555555556,0,1,8.902206
2938,0.444444444444444,0,1,8.902206
2939,0.2,0,1,9.89134
2940,0.333333333333333,0,0.916666666666667,11.869608
2941,0.166666666666667,0,0.833333333333333,11.869608
2942,0.1,0,0.6,10.92407
2943,0,0,0.333333333333333,16.386105
2944,0.375,0,0.875,8.739256
2945,0.666666666666667,0,1,9.831663
2946,0.444444444444444,0,1,9.831663
2947,0,0,0.142857142857143,6.970992
2948,0,0,0.285714285714286,6.970992
2949,0,0,0.5,7.966848
2950,0,0,0,11.950272
2951,0,0,0,10.954416
2952,0.111111111111111,0,1,8.962704
2953,0,0,0.0909090909090909,10.074823
2954,0,0,0.3,9.15893
2955,0,0,0.444444444444444,8.243037
2956,0,0,0,10.074823
2957,0,0,0,7.327144
2958,0.111111111111111,0,0.666666666666667,8.243037
2959,0,0,0.666666666666667,5.495358
2960,0.222222222222222,0,1,8.243037
2961,0,0,0,3.994804
2962,0,0,0,2.905312
2963,0,0,0,3.63164
2964,0,0,0,1.089492
2965,0,0,0.0769230769230769,4.721132
2966,0,0,0,5.084296
2967,0,0,0,3.268476
2968,0.1,0,0.2,3.63164
2969,0,0,0,2.905312
2970,0,0,0,4.721132
2971,0,0,0,4.357968
2972,0,0,0,1.089492
2973,0,0,0,4.357968
2974,0,0,0,2.542148
2975,0,0,0,5.084296
2976,0,0,0,3.994804
2977,0,0,0,5.084296
2978,0,0,0,4.721132
2979,0,0,0,4.357968
2980,0,0,0,4.721132
2981,0.0833333333333333,0,0.666666666666667,4.357968
2982,0,0,0.0909090909090909,3.994804
2983,0,0,0,3.268476
2984,0,0,0,3.63164
2985,0,0,0,3.63164
2986,0,0,0,2.905312
2987,0,0,0,4.357968
2988,0,0,0,4.357968
2989,0,0,0,3.63164
2990,0,0,0,2.905312
2991,0,0,0,4.357968
2992,0,0,0.285714285714286,5.084296
2993,0,0,0,2.542148
2994,0,0,0.181818181818182,3.994804
2995,0,0,0.125,5.810624
2996,0,0,0.142857142857143,2.542148
2997,0,0,0.0833333333333333,3.415476
2998,0,0,0.1,2.84623
2999,0,0,0,3.984722
3000,0,0,0,2.276984
3001,0,0,0.111111111111111,2.561607
3002,0,0,0,4.269345
3003,0,0,0,3.415476
3004,0,0,0,3.130853
3005,0,0,0,2.276984
3006,0,0,0.0833333333333333,3.415476
3007,0,0,0,1.423115
3008,0,0,0,2.84623
3009,0,0,0,2.84623
3010,0,0,0,2.935953
3011,0,0,1,3.588387
3012,0.0909090909090909,0,0.181818181818182,3.588387
3013,0,0,0.125,2.609736
3014,0,0,0,4.240821
3015,0,0,0,3.588387
3016,0.222222222222222,0,0.555555555555556,2.935953
3017,0,0,0,2.609736
3018,0.125,0,0.25,2.609736
3019,0,0,0.125,2.609736
3020,0.1,0,0.3,1.19234
3021,0,0,0,1.550042
3022,0,0,0,1.073106
3023,0.3,0,0.6,1.19234
3024,0,0,0.0833333333333333,1.430808
3025,0,0,0,0.834638
3026,0,0,0,1.430808
3027,0,0,0,0.953872
3028,0.6,0,0.6,0.59617
3029,0,0,0,0.476936
3030,0.111111111111111,0,0.555555555555556,2.280312
3031,0.714285714285714,0,0.857142857142857,1.773576
3032,0.454545454545455,0,0.909090909090909,2.787048
3033,0.166666666666667,0,0.75,3.040416
3034,0.375,0,0.875,2.026944
3035,0,0,0.222222222222222,2.280312
3036,0,0,1,1.67478
3037,0.857142857142857,0,1,2.344692
3038,0,0,0.285714285714286,2.344692
3039,0.5,0,1,1.67478
3040,0,0,0.538461538461538,2.177214
3041,0.555555555555556,0,1,1.507302
3042,0,0,0.222222222222222,1.507302
3043,0.333333333333333,0,0.5,1.004868
3044,0.142857142857143,0,0.285714285714286,1.172346
3045,0.375,0,0.75,1.339824
3046,0,0,0.181818181818182,1.842258
3047,0.166666666666667,0,0.666666666666667,1.004868
3048,0,0,1,0.432608
3049,0.666666666666667,0,0.666666666666667,0.648912
3050,0.142857142857143,0,0.714285714285714,1.514128
3051,0,0,0.363636363636364,2.379344
3052,0,0,0.3,2.16304
3053,0.142857142857143,0,1,1.514128
3054,0.8,0,1,1.08152
3055,0.5,0,1,0.432608
3056,0,0,0,0.648912
3057,0.625,0,1,1.730432
3058,0,0,0.846153846153846,2.811952
3059,0.5,0,1,0.865216
3060,0.2,0,0.7,2.16304
3061,0.222222222222222,0,0.666666666666667,1.946736
3062,0.125,0,0.625,1.730432
3063,0,0,0.0833333333333333,4.247076
3064,0,0,0.454545454545455,3.893153
3065,0.5,0,1,2.831384
3066,0,0,0.555555555555556,3.185307
3067,0.5,0,1,2.123538
3068,1,0,1,2.477461
3069,0,0,1,3.53923
3070,0.375,0,1,2.831384
3071,0.142857142857143,0,1,2.477461
3072,0.833333333333333,0,1,2.123538
3073,0,0,0.777777777777778,3.185307
3074,0.444444444444444,0,1,3.185307
3075,1,0,1,1.769615
3076,1,0,1,1.061769
3077,0.916666666666667,0,1,4.247076
3078,0.5,0,1,3.53923
3079,1,0,1,3.185307
3080,1,0.272727272727273,1,3.893153
3081,0,0,0,16.2171
3082,0,0,0,13.51425
3083,0,0,0,16.2171
3084,0,0,0,6.757125
3085,0,0,0,6.757125
3087,0,0,0,8.10855
3088,0,0,0,8.10855
3089,0,0,0,9.459975
3090,0,0,0,8.10855
3091,0,0,0,13.51425
3092,0,0,0,9.459975
3093,0,0,0,8.10855
3094,0,0,0,14.865675
3095,0,0,0,16.2171
3096,0,0,0,17.568525
3097,0,0,0,14.865675
3098,0,0,0,17.568525
3099,0,0,0,14.865675
3100,0,0,0,9.459975
3101,0,0,0,9.459975
3102,0,0,0,12.162825
3103,0,0,0,9.459975
3104,0,0,0,13.51425
3105,0,0,0,16.2171
3106,0,0,0,10.8114
3107,0,0,0,13.51425
3108,0,0,0,14.865675
3109,0,0,0,14.865675
3110,0,0,0,14.865675
3111,0,0,0,13.51425
3112,0,0,0,12.162825
3113,0,0,0,12.162825
3114,0,0,0,12.162825
3115,0,0,0,12.162825
3116,0,0,0,16.2171
3117,0,0,0,14.865675
3118,0,0,0,14.865675
3119,0,0,0,16.2171
3120,0,0,0,13.51425
3121,0,0,0,20.271375
3122,0,0,0,20.271375
3123,0,0,0,14.865675
3124,0,0,0,18.91995
3125,0,0,0,13.51425
3126,0,0,0,13.51425
3127,0,0,0,16.2171
3128,0,0,0,16.2171
3129,0,0,0,16.2171
3130,0,0,0,12.162825
3131,0,0,0,18.91995
3132,0,0,0,14.865675
3133,0,0,0,13.51425
3134,0,0,0,21.6228
3135,0,0,0,22.974225
3136,0,0,0,20.271375
3137,0,0,0,14.865675
3138,0,0,0,18.91995
3139,0,0,0,21.6228
3140,0,0,0,21.6228
3141,0,0,0,14.865675
3142,0,0,0,14.865675
3143,0,0,0,14.865675
3144,0,0,0,18.91995
3145,0,0,0,16.2171
3146,0,0,0,22.974225
3147,0,0,0,12.162825
3148,0,0,0,17.568525
3149,0,0,0,17.568525
3150,0,0,0,10.8114
3151,0,0,0,14.865675
3152,0,0,0,16.2171
3153,0,0,0,10.8114
3154,0,0,0,14.865675
3155,0,0,0,14.865675
3156,0,0,0,14.865675
3157,0,0,0,9.459975
3158,0,0,0,12.162825
3159,0,0,0,18.91995
3160,0,0,0,25.677075
3161,0,0,0,17.568525
3162,0,0,0,14.865675
3163,0,0,0,9.459975
3164,0,0,0,18.91995
3165,0,0,0,13.51425
3166,0,0,0,14.865675
3167,0,0,0,17.568525
3168,0,0,0,18.91995
3169,0,0,0,16.2171
3170,0,0,0,16.2171
3171,0,0,0,16.2171
3172,0,0,0,12.162825
3173,0,0,0,27.0285
3174,0,0,0,22.974225
3175,0,0,0,16.2171
3176,0,0,0,10.8114
3177,0,0,0,13.51425
3178,0,0,0,16.2171
3179,0,0,0,10.8114
3180,0,0,0,16.2171
3181,0,0,0,14.865675
3182,0,0,0,18.91995
3183,0,0,0,14.865675
3184,0,0,0,12.162825
3185,0,0,0,14.865675
3186,0,0,0,10.8114
3187,0,0,0,13.51425
3188,0,0,0,14.865675
3189,0,0,0,13.51425
3190,1,0,1,14.865675
3191,0,0,0,14.865675
3192,0,0,0,20.271375
3193,0,0,0,13.51425
3194,0,0,0,12.162825
3195,0,0,0,16.2171
3196,0,0,0,16.2171
3197,0,0,0,14.865675
3198,0,0,0,16.2171
3199,0,0,0,13.51425
3200,0,0,0,16.2171
3201,0,0,0,14.865675
3202,0,0,0,12.162825
3203,0,0,0,17.568525
3204,0,0,0,17.568525
3205,0,0,0,16.2171
3206,0,0,0,14.865675
3207,0,0,0,12.162825
3208,0,0,0,10.8114
3209,0,0,0,12.162825
3210,0,0,0,13.51425
3211,0,0,0,16.2171
3212,0,0,0,13.51425
3213,0,0,0,14.865675
3214,0,0,0,12.162825
3215,0,0,0,13.51425
3216,0,0,0,14.865675
3217,0,0,0,22.974225
3218,0,0,0,25.677075
3219,0,0,0,16.2171
3220,0,0,0,14.865675
3221,0,0,0,17.568525
3222,0,0,0.0909090909090909,14.865675
3223,0,0,0,21.6228
3224,0,0,0,6.757125
3225,0,0,0,10.8114
3226,0,0,0,13.51425
3227,0,0,0,13.51425
3228,0,0,0,8.10855
3229,0,0,0,16.2171
3230,0,0,0,10.8114
3231,0,0,0,12.162825
3232,0,0,0,6.757125
3233,0,0,0,6.757125
3234,0,0,0,12.162825
3235,0,0,0,14.865675
3236,0,0,0,17.568525
3237,0,0,0,13.51425
3238,0,0,0,14.865675
3239,0,0,0,18.91995
3240,0,0,0,13.51425
3241,0,0,0,17.568525
3242,0,0,0,13.51425
3243,0,0,0,10.8114
3244,0,0,0,8.10855
3245,0,0,0,12.162825
3246,0,0,0,9.459975
3247,0,0,0,6.757125
3248,0,0,0,8.10855
3249,0,0,0,6.757125
3250,0,0,0,6.757125
3251,0,0,0,4.054275
3252,0,0,0,17.568525
3253,0,0,0,16.2171
3254,0,0,0,13.51425
3255,0,0,0,20.271375
3256,0,0,0,14.865675
3257,0,0,0,10.8114
3258,0,0,0,13.51425
3259,0,0,0,10.8114
3260,0,0,0,14.865675
3261,0,0,0,14.865675
3262,0,0,0,13.51425
3263,0,0,0,10.8114
3264,0,0,0,13.212771
3265,0,0,0,10.810449
3266,0,0,0,10.810449
3267,0,0,0,13.212771
3268,0,0,0,12.01161
3269,0,0,0,15.615093
3270,0,0,0,10.810449
3271,0,0,0.0833333333333333,14.413932
3272,0,0,0,2.391976
3273,0,0,0,7.175928
3274,0,0,0.125,9.567904
3275,0,0,0.1,11.95988
3276,0.222222222222222,0,1,10.763892
3277,0.4,0,1,11.95988
3278,0.2,0,1,11.95988
3279,0.3,0,1,11.95988
3280,0,0,0,13.155868
3281,0,0,0.272727272727273,13.155868
3282,0,0,0,14.351856
3283,0.25,0,0.5,14.351856
3284,0,0,0,14.351856
3285,0.0833333333333333,0,0.833333333333333,14.351856
3286,0,0,0,8.371916
3287,0,0,0,8.371916
3288,0.888888888888889,0,1,10.763892
3289,0.111111111111111,0,0.444444444444444,10.763892
3290,0.285714285714286,0,0.714285714285714,8.371916
3291,0.1,0,0.2,11.95988
3292,0,0,0.111111111111111,10.763892
3293,0,0,0,10.763892
3294,0,0,0,10.763892
3295,0,0,0,13.155868
3296,0,0,0,11.95988
3297,0.375,0,1,9.567904
3298,0,0,0,13.072212
3299,0,0,0,11.619744
3300,0,0,0,17.429616
3301,0,0,0,14.52468
3302,0,0,0,17.429616
3303,0,0,0,14.52468
3304,0,0,0,15.977148
3305,0,0,0,17.429616
3306,0,0,0,15.977148
3307,0,0,0,14.52468
3308,0,0,0,14.52468
3309,0,0,0,14.52468
3310,0,0,0,14.52468
3311,0,0,0,15.977148
3312,0,0,0,14.52468
3313,0,0,0,11.619744
3314,0,0,0,14.52468
3315,0,0,0,17.429616
3316,0,0,0,13.072212
3317,0,0,0,18.097572
3318,0,0,0,19.605703
3319,0,0,0,13.573179
3320,0,0,0,18.097572
3321,0,0,0,13.573179
3322,0,0,0,18.097572
3323,0,0,0,16.589441
3324,0,0,0,18.097572
3325,0,0,0,13.573179
3326,0,0,0,10.556917
3327,0,0,0,13.573179
3328,0,0,0,7.540655
3329,0,0,0,13.573179
3330,0,0,0,13.573179
3331,0,0,0,13.414662
3332,0,0,0,17.886216
3333,0,0,0,5.962072
3334,0,0,0,13.414662
3335,0,0,0,13.414662
3336,0,0,0,10.433626
3337,0,0,0,10.433626
3338,0,0,0,16.395698
3339,0,0,0,16.395698
3340,0.0833333333333333,0,0.0833333333333333,17.886216
3341,0,0,0,15.87441
3342,0,0,0,22.224174
3343,0,0,0,19.049292
3344,0,0,0,12.699528
3345,0,0,0,15.87441
3346,0,0,0,19.049292
3347,0,0,0,9.524646
3348,0,0,0,15.87441
3349,0,0,0,3.174882
3350,0,0,0,13.705956
3351,0,0,0,14.951952
3352,0,0,0,13.705956
3353,0,0,0,14.951952
3354,0,0,0,7.475976
3355,0,0,0,16.197948
3356,0,0,0,16.034565
3357,0,0,0,14.965594
3358,0,0,0,17.17856
3359,0,0,0,11.04336
3360,0,0,0,11.04336
3361,0.0769230769230769,0,0.230769230769231,15.95152
3362,0.166666666666667,0,0.333333333333333,14.72448
3363,0,0,0,15.95152
3364,0,0,0,11.04336
3365,0,0,0,19.572674
3366,0,0,0,16.014006
3367,0,0,0,12.455338
3368,0,0,0,17.79334
3369,0,0,0,11.266236
3370,0,0,0,13.769844
3371,0,0,0,11.266236
3372,0,0,0,11.266236
3373,0,0,0,13.769844
3374,0,0,0,5.34632
3375,0,0,0,8.40136
3376,0,0,0,7.6376
3377,0,0,0,5.34632
3378,0,0,0.0769230769230769,20.862803
3379,0,0,0,17.653141
3380,0,0,0,20.862803
3381,0,0,0,9.628986
3382,0,0,0,17.653141
3383,0,0,0.181818181818182,17.653141
3384,0.0909090909090909,0,0.0909090909090909,17.653141
3385,0,0,0,11.233817
3386,0,0,0,16.809288
3387,0,0,0,16.809288
3388,0,0,0,12.606966
3389,0,0,0,18.210062
3390,0,0,0,14.00774
3391,0,0,0,6.19148
3392,0,0,0,7.429776
3393,0,0,0,8.668072
3394,0,0,0,11.144664
3395,0,0,0,11.144664
3396,0,0,0,11.144664
3397,0,0,0.888888888888889,17.995959
3398,0,0,0.272727272727273,21.995061
3399,0,0,0.111111111111111,17.995959
3400,0,0,0.636363636363636,16.401737
3401,0.636363636363636,0,1,15.278087
3402,0.333333333333333,0,0.888888888888889,12.500253
3403,0.222222222222222,0,0.777777777777778,12.500253
3404,0,0,0,17.216524
3405,0,0,0,14.567828
3406,0,0,0,15.892176
3407,0.0909090909090909,0,0.0909090909090909,14.567828
3408,0,0,0.416666666666667,15.892176
3409,0,0,0,17.163861
3410,0,0,0,12.482808
3411,0,0,0,18.229788
3412,0,0,0.222222222222222,11.142297
3413,0,0,0,12.38033
3414,0.333333333333333,0,0.555555555555556,11.142297
3415,0,0,0,16.846016
3416,0,0,0,18.377472
3417,0,0,0,13.783104
3418,0,0,0.666666666666667,18.377472
3419,0,0,0,6.2612
3420,0.875,0,1,6.2612
3421,0.0833333333333333,0,0.333333333333333,19.262712
3422,0.1,0,0.7,16.05226
3423,0,0,0.615384615384615,20.867938
3424,0.142857142857143,0,0.714285714285714,11.236582
3425,0,0,0.0909090909090909,13.913438
3426,0,0,0,8.854006
3427,0,0,0,12.64858
3428,0,0,0.571428571428571,8.854006
3429,0,0,0.615384615384615,26.959179
3430,0,0,0,20.73783
3431,0,0,0.5,20.73783
3432,0,0,0.272727272727273,22.811613
3433,0,0,0.333333333333333,18.664047
3434,0,0,0.166666666666667,33.892224
3435,0,0,0.285714285714286,20.21999
3436,0,0,0.3,14.44285
3437,0.6,0,0.9,14.44285
3438,0,0,0.375,23.333032
3439,0.3,0,1,29.16629
3440,0.0833333333333333,0,0.916666666666667,34.999548
3441,0,0,0,14.579928
3442,0,0,0,14.579928
3443,0,0,0,10.934946
3444,0,0,0,10.934946
3445,0,0,0,13.364934
3446,0,0,0,17.009916
3447,0,0,0,13.364934
3448,0,0,0,12.14994
3449,0,0,0,17.009916
3450,0,0,0,12.14994
3451,0,0,0,7.289964
3452,0,0,0,20.654898
3453,0,0,0,15.794922
3454,0,0,0,15.794922
3455,0,0,0,6.07497
3456,0,0,0.0833333333333333,14.579928
3457,0,0,0,12.14994
3458,0,0,0,13.364934
3459,0.153846153846154,0,0.384615384615385,15.794922
3460,0,0,0,10.934946
3461,0,0,0,15.794922
3462,0,0,0,15.564224
3463,0,0,0,13.169728
3464,0,0,0,16.761472
3465,0,0,0,14.366976
3466,0,0,0,12.825306
3467,0,0,0,21.37551
3468,0.166666666666667,0,0.666666666666667,15.537612
3469,0,0,0.1,12.94801
3470,0.454545454545454,0,0.909090909090909,14.242811
3471,0,0,0,23.792925
3472,0,0,0,18.30225
3473,0,0,0,7.45774
3474,0,0,0,18.14193
3475,0,0,0,23.584509
3476,0,0,0,7.399368
3477,0,0,0,11.099052
3478,0,0,0,11.099052
3479,0,0,0,11.099052
3480,0,0,0,10.174131
3481,0,0,0,12.023973
3482,0,0,0,11.099052
3483,0,0,0,2.728869
3484,0,0,0,1.736553
3485,0,0,0.1,2.48079
3486,0,0,0,3.97496
3487,0,0,0.0666666666666667,5.96244
3488,0,0,0,3.97496
3489,0.2,0,1,11.22679
3490,0.428571428571429,0,0.642857142857143,15.717506
3491,0.2,0,1,11.22679
3492,0,0,0.5,6.84774
3493,0.333333333333333,0,0.833333333333333,13.69548
3494,0.363636363636364,0,0.909090909090909,12.55419
