"OBJECTID","DHSCC","P20HC.0","ExtremeHC.0","NP20HC.0","RequestYear.0","P20HC.1","ExtremeHC.1","NP20HC.1","RequestYear.1","P20growthrate","ext.growthrate","NP20growthrate"
5132,"UG",0.770409748886676,0.892070862590936,0.2612446822921,1999,0.810908168915166,0.691701611216056,0.462551391555545,2013,0.00375481267199644,-0.0160436687085058,0.0550405487128624
5133,"UG",0.786452919408284,0.84679539280648,0.257359131578792,1999,0.745366856855953,0.639006084962783,0.445854707886381,2013,-0.00373158860665937,-0.0175273667564684,0.0523158811333426
5134,"UG",0.652151382998095,0.840005700189375,0.268268180159657,1999,0.567995296194393,0.269066421267144,0.0757615576092418,2013,-0.00921741364677109,-0.0485489289616484,-0.0512564443205002
5135,"UG",0.884337153103513,0.942196548344491,0.475686720266147,1999,0.825353926142903,0.708000947204454,0.500652066299848,2013,-0.00476411923355028,-0.0177545303617182,0.0037487676793027
5146,"TL",0.659744082410847,0.594928381277728,0.21743891882613,2008,0.710880898635167,0.343671500738859,0.127590704962283,2013,0.0155020158839333,-0.0844662612999718,-0.0826422559023961
5147,"TL",0.762364707222619,0.71669077333721,0.299654786063822,2008,0.801106980795799,0.499111018809375,0.323985429912123,2013,0.0101637112017743,-0.0607178891154671,0.0162391157958139
5148,"TL",0.695501853025483,0.648231905150727,0.253373653061046,2008,0.620728125655639,0.359004555155446,0.213125225559486,2013,-0.0215020929260139,-0.0892357650702275,-0.0317700179283144
5149,"TL",0.477653553330679,0.436379566034743,0.152581817572679,2008,0.626338440835846,0.280293674195125,0.148338156629269,2013,0.062256372414017,-0.0715367556083921,-0.00556247266013674
5150,"TL",0.491700329498549,0.422258601076287,0.158692066439062,2008,0.643572767680704,0.379389817091709,0.213866991296139,2013,0.0617743894282273,-0.0203045166517913,0.069537092931188
5151,"TL",0.0565977357029425,0.0387123086234223,0.00448479312631433,2008,0.131170262568273,0.052498504010921,0.0262546670553862,2013,0.26351770415951,0.0712238348872717,0.970830685649159
5152,"TL",0.57765859398556,0.497574622185861,0.103100067004981,2008,0.808751481290878,0.477042881519529,0.2646785143124,2013,0.080010196234039,-0.00825272823446483,0.313440043253538
5153,"TL",0.512505251738468,0.438163301648859,0.157411295209952,2008,0.661075219258536,0.28552944063012,0.148467091696234,2013,0.0579779297933454,-0.06966985160298,-0.0113641190764473
5154,"TL",0.596772420191931,0.549115134025388,0.28312111578026,2008,0.577925172088593,0.297235934970462,0.178688619776686,2013,-0.0063163938096459,-0.0917400317155641,-0.0737723116947788
5155,"TL",0.653467497899096,0.611269748931287,0.288103418001773,2008,0.630264721456003,0.34517025842752,0.240983576373678,2013,-0.00710143244084522,-0.087064504981312,-0.0327103662670222
5156,"TL",0.446765415030472,0.399199667181855,0.19614891219224,2008,0.571895527032002,0.291349950354025,0.17861829928424,2013,0.0560160244243596,-0.0540329693104176,-0.017874800030315
5157,"TL",0.726446515442364,0.69451433474129,0.451606318088539,2008,0.774514199384742,0.561486335925457,0.430951234020373,2013,0.0132336470533162,-0.0383082082432139,-0.00914738489735508
5158,"TL",0.720900510926317,0.680425602101961,0.32718352861374,2008,0.739669278596771,0.427179430255366,0.305002690989198,2013,0.00520703408750168,-0.0744375787931173,-0.0135586517564141
5159,"BU",0.856586580191197,0.810326671888461,0.223638356495735,2010,0.872684493380364,0.75148234794663,0.180057870501814,2013,0.00626436508246236,-0.0242060089192976,-0.0649567851072866
5160,"BU",0.801677726928751,0.744653344428035,0.0964967044106355,2010,0.772637348431819,0.602431308217926,0.087769541048888,2013,-0.0120748348625434,-0.0636636439735366,-0.0301466715540515
5161,"BU",0.073978068411161,0.0624203029783762,0.0107170307829864,2010,0.145749574513238,0.0445090805870644,0.00510746674590804,2013,0.323390916810552,-0.0956484858114012,-0.174475068411166
5162,"BU",0.740492768374477,0.647364171334503,0.0663870164247438,2010,0.767718239993648,0.573751179534919,0.0858968733795997,2013,0.0122555649345665,-0.0379039573392078,0.0979602036942079
5163,"BU",0.858538886898553,0.83056074450393,0.250575038769062,2010,0.896219721330651,0.816245622904546,0.283449177487152,2013,0.0146298302100283,-0.00574516341082848,0.0437315955060583
5164,"BU",0.831355654943219,0.762185143262341,0.216418137840481,2010,0.87157943735742,0.699089955467126,0.126340013107897,2013,0.0161277876582386,-0.0275939900573904,-0.138740873926471
5165,"BU",0.894413351045811,0.84661205176284,0.168017204311603,2010,0.880257211447661,0.785021011063314,0.173593853518281,2013,-0.00527576337480402,-0.0242500054860938,0.0110636471813052
5166,"BU",0.901978780311855,0.863366080908648,0.205662111606858,2010,0.968527152425372,0.913469423041418,0.2591593459236,2013,0.02459347291611,0.0193441859873386,0.0867073244536281
5167,"BU",0.876179255558662,0.834190603997292,0.344131030722005,2010,0.918638612691956,0.818923544409181,0.232704243730698,2013,0.0161532231614034,-0.00610054805019106,-0.10793058171043
5168,"BU",0.871103039320092,0.823813432589228,0.283206401793772,2010,0.929889179512566,0.879568401627672,0.368863289145525,2013,0.0224949049419602,0.0225597070213692,0.100817974463406
5169,"BU",0.808644653967606,0.730240475244517,0.138284856427054,2010,0.853497233397315,0.615331268406034,0.0579309628021205,2013,0.0184887882910581,-0.0524526785965068,-0.193691716507225
5170,"BU",0.806800288957784,0.764420314073996,0.374073422220992,2010,0.917050179898883,0.787793228783845,0.107876647586442,2013,0.0455502608886098,0.0101919996453619,-0.237205460052963
5171,"BU",0.881154220424945,0.838055748811569,0.214394693771343,2010,0.930025627936442,0.869748946168717,0.334021706142307,2013,0.0184876481243461,0.0126058429096521,0.185991873627478
5172,"BU",0.814952301757154,0.757630165419173,0.162903874598302,2010,0.852520417830419,0.7374846051674,0.142348557472048,2013,0.0153661819602869,-0.0088634099552725,-0.0420602173663046
5173,"BU",0.849169318869044,0.815494368869549,0.33751024663941,2010,0.894952522188718,0.848235978346679,0.356290482689063,2013,0.0179717606773048,0.0133831332775956,0.018547818164187
5174,"BU",0.757435771336905,0.652140003746266,0.0975052223980242,2010,0.767789525320388,0.588799311980034,0.0656561624591451,2013,0.00455649371000284,-0.032375814703574,-0.108879843067512
5175,"BU",0.904140682573174,0.824046234293558,0.165535751992409,2010,0.859767757786302,0.691456851597939,0.153804621861006,2013,-0.0163591520811368,-0.0536334723214026,-0.023622550798857
5176,"BU",0.903052777708705,0.872946303337235,0.131864737953119,2010,0.889747945730794,0.83449018073299,0.313484284718277,2013,-0.00491105736243856,-0.0146844169976357,0.459105670412376
